order_id;comments;total_orders;overall_rating;effectiveness;product_longevity;sport_type;date_created;sku
F-02-3997;Einfach anzuwenden und sehr ergiebig. Meine dauernden Schmerzen in den Hamstrings sind endlich weg.  ;5;5;5;5;Running;2024-07-18 20:01:00;02-1149
F-02-4006;Als jemand, der bisher wenig Zeit und Aufwand in die Regeneration gesteckt hat, ist das Öl wie ‚Himmel auf Erden‘!!! Einfache und schnelle Anwendung (bereits ein kleiner Tropfen gengt), tolles Hautgefhl im Anschluss und merklich regeneriertere Beine nach der tglichen Laufeinheit als bisher!!;12;5;5;5;Running;2024-07-18 07:43:00;02-1113-2
F-02-3982;;7;5;5;4;Road Running;2024-07-17 07:29:00;02-1149
F-02-3930;;6;5;5;5;;2024-07-16 15:26:00;02-1149
F-02-3925;Mein go to seit 2021;1;5;4;4;Kampfsport;2024-07-16 07:13:00;02-1149
F-02-2934;Extrem wirksam & ergiebig! ;2;5;5;5;Running;2024-07-15 10:06:00;02-1045-1
F-02-3902;Ich benutze Feelslike Musclecomplex jeden Tag und meine chronisch überlasteten Hamstings geht es damit auf jeden Fall besser! ;6;5;5;5;Hyrox;"2024-07-13 07:16:04""";02-1149
F-02-3900;Super gutes Sportgel, wohltuend für die Muskeln nach dem Training und super pflegend für die Haut.;2;5;5;5;Pilates;2024-07-13 07:16:00;02-1113-2
F-02-3908;;7;5;5;4;;2024-07-13 07:06:00;02-1113-2
F-02-3879;Top Regeneration und Verletzungen vorbeugen!  Gamechanger ðð;4;5;5;4;Triathlon;2024-07-11 10:42:00;02-1149
F-02-3849;Top Produkt zur Regeneration nach dem Training - man spührt es quasi direkt. Sehr cool!;1;5;4;5;Calisthenics;2024-07-11 09:11:00;02-1113-2
F-02-3869;Super hilfreich für die Regeneration nach dem Sport oder bei Muskelverspannungen.;1;5;5;4;Running;2024-07-11 07:07:00;02-1113-2
F-02-3826;"Das Muskel-Komplex hat eine beeindruckende Wirkung auf meine Rckenschmerzen gezeigt. Nach jahrelangen Problemen mit Verspannungen und Schmerzen im Lendenwirbelbereich konnte ich nach nur wenigen Anwendungen eine deutliche Linderung verspren. Ähnlich positiv war die Wirkung auf meine Schultern, die durch meine sitzende Ttigkeit oft verspannt und schmerzhaft waren. Sogar meine Knieschmerzen, die durch intensives Training und langjhrige Belastung verursacht wurden, wurden durch die regelmßige Anwendung sprbar reduziert. Ein besonders hervorzuhebender Aspekt dieses Muskel-Komplexes ist seine Ergiebigkeit. Trotz regelmÃ¤Ãiger Anwendung hat eine einzelne Packung fast ein Jahr gehalten. Dies ist ein bemerkenswerter Vorteil	 da viele Produkte oft schnell aufgebraucht sind und somit hÃ¶here Kosten verursachen. Insgesamt kann ich diesen Muskel-Komplex uneingeschrÃ¤nkt empfehlen. Er hat sich als Ã¤uÃerst wirksam gegen verschiedenste Schmerzarten erwiesen und ist zudem sehr ergiebig	 was ihn zu einem hervorragenden Preis-Leistungs-VerhÃ¤ltnis macht. Für alle	 die unter Rückenschmerzen  Schulterverspannungen oder Knieschmerzen leiden	 stellt dieser Muskel-Komplex eine hervorragende Lösung dar.""";2;5;5;5;Triathlon;2024-07-09 20:06:00;02-1113-2
F-02-3586;Eine Wohltat für Rücken und Beine nach einem langen Wanderritt!;5;5;5;5;;2024-07-08 11:18:00;02-1149
F-02-3739;Lässt sich gut verteilen,sparsam in der Anwendung, angenehmer Duft.;1;4;4;5;Running;2024-07-05 08:33:00;02-1113-2
F-02-3770;;16;4;4;4;;2024-07-05 07:24:00;02-1045-1
F-02-3778;;4;5;5;4;Running;2024-07-05 07:16:00;02-1113-2
F-02-3743;sehr angenehmes Hautgefühl. Das Gel trägt spürbar zur Regeneration bei!;12;5;5;5;Running;2024-07-04 07:59:00;02-1113-2
F-02-3677;;1;5;4;5;Running;2024-07-04 07:41:00;02-1113-2
F-02-3731;Ich habe mich per Mail an den Support gewandt und bis heute keine Antwort oder Reaktion erhalten. ;3;1;;;Hyrox;2024-07-04 07:31:00;02-1113-2
F-02-3710;Handliche Grße, gut zu verteilen und ohne aufdringlichen Geruch;1;5;4;4;Running;2024-07-04 07:20:00;02-1113-2
F-02-3564;Super Produkt, leider viel zu teuer.;1;4;3;;Running;2024-06-28 18:06:00;02-1113-2
F-02-3639;Bin sehr zufrieden. Das Gel hat dazu beigetragen meine 6-monatigen Probleme mit der Schienbeinkante hinter mir zu lassen. Laufe nun nahezu ohne Beschwerden und werde es weiter verwenden.  ;2;5;;;;2024-06-28 10:54:00;02-1113-2
F-02-3659;;1;3;;;Tennis;2024-06-27 11:38:00;02-1113-2
F-02-3652;Ich bin völlig Begeistert.;6;5;5;4;Running;"2024-06-26 08:16:25""";02-1113-2
F-02-2566;;2;5;4;5;Rennrad;2024-06-23 05:56:00;02-1113-2
F-02-3695;;1;5;4;5;;2024-06-22 11:12:00;02-1045-1
F-02-3602;Sehr empfehlenswert ð;7;5;4;3;Running;2024-06-22 07:52:00;02-1113-2
F-02-3597;Ich nutze dieses Gel für den täglichen frische und Recoveryeffect. Es klappt wunderbar und fühlt sich schon sehr danach an das sich meine Muskulatur sehr schnell wieder entspannt. ;3;4;4;4;Running;2024-06-20 08:51:00;02-1113-2
F-02-2651;Fühlt sich super an nach dem Sport. Perfekt zur Regeneration. ;4;5;4;4;Running;2024-06-18 17:15:00;02-1045-1
F-02-3535;;4;5;5;5;Running;2024-06-15 07:44:00;02-1045-1
F-02-3535;;4;5;;;Running;2024-06-15 07:44:00;02-1149
F-02-3496;Zieht schnell ein, riecht gut und wirkt  ;2;5;4;4;Trailrunning;2024-06-14 21:41:00;02-1149
F-02-3530;Ich bin in meiner ersten Marathon Vorbereitung und benutze den Muscle Complex seit einigen Woche. Vergangenes Wochenende bin ich einen Halbmarathon gelaufen, habe ihn vor und nach dem Lauf benutzt und hatte keinen Muskelkater bzw. Schwere Beine. 3 Tage später bin ich 5 km in Bestzeit gelaufen.  Also mehr als hervorragend. ;2;5;5;5;Running;2024-06-14 07:49:00;02-1113-2
F-02-3456;Ich hatte lange Zeit Adduktoren Schmerzen nach dem Laufen. Alles dehnen und Muskelaufbau half nur zum Teil. Deshalb habe ich das muscle Complex geholt. Eine halbe Stunde nach dem Auftragen sind die Schmerzen weg. Der Wahnsinn ;2;5;5;5;Running;2024-06-14 07:38:00;02-1113-2
F-02-3464;;1;4;;;;2024-06-13 07:30:00;02-1113-2
F-02-2980;;4;4;4;4;Running;2024-06-12 19:52:00;02-1045-1
F-02-3472;Ich bin vom “feels like”  sehr begeistert! Zugegeben, ich finde es teuer, aber es zeigt unmittelbar Besserung der muskulren Verspannungen und deshalb verwende ich es regelmßig! Ausserdem ist es sparsam in der Anwendung.;6;5;5;5;Triathlon;2024-06-12 12:19:00;02-1149
F-02-3248;"Kann nur sagen, dass bei fast alles muskulären Problemen ein Instant Effekt sich einstellt bei mir!Oft schon	 empfohlen ð""";1;5;5;3;Triathlon;2024-06-12 12:08:00;02-1113-2
;;;;;;;;
F-02-3400;hilft gleich bei angestrengtenr muskulatur, gute durchblutung;4;5;5;3;triathlon;2024-06-12 10:44:00;02-1113-2
F-02-3467;Auch das Muskel-Fluid ist eine echte Kaufempfehlung! Nach einem Run aufgetragen und schon beginnt die Wirkung! Einfach nur klasse! Man erkennt, dass bei feels.like tolle Leute arbeiten, die viel von ihrem Handwerk verstehen und sich echt einbringen und viel Arbeit und Wissen in ihre Produkte investiert haben und das alles zu einem fairen Preis! Absolut empfehlenswert!!;1;5;5;5;Hyrox;2024-06-12 09:24:00;02-1045-1
F-02-3392;"Ich nutze feels like seit einem halben Jahr und bin sehr begeistert und dankbar. Absoluter gamechanger für Recovery. Inzwischen habe ich die groÃe Flasche daheim und die kleine Flasche für Reisen. """;6;5;5;5;Running;2024-06-04 08:24:00;02-1045-1
F-02-3243;;12;4;4;4;CrossFit;2024-06-04 07:28:00;02-1113-2
F-02-3106;Das Produkt fhlt sich hervorragend auf der Haut an, ist gut einzumassieren und wirkt. Leider muss ich einen Stern fr die Verpackung abziehen. Es kam in einem Feels-like-Karton an, der viel zu groß war und die beiden Produkte dadurch den ganzen Transport ber hin- und herfielen. Dadurch lste sich beim muscle complex die Verschraubung und es lief ein wenig der Flssigkeit aus. Schade, aber das Produkt selbst ist super.;5;4;5;5;Running;2024-06-03 19:00:00;02-1149
F-02-3301;Habe eine deutlich bessere Regeneration feststellen können. ;4;4;4;4;Hyrox;2024-05-30 20:24:00;02-1045-1
F-02-3295;Ich war erst skeptisch wegen dem Preis, habe mich dann aber durch das positive Feedback einiger Lauf-Freunde berzeugen lassen. Mittlerweile mchte ich nicht mehr ohne - jeder Euro ist es wirklich wert, auch weil es so ergiebig ist. Ich konnte sprbar einen großen sportlichen Schritt nach vorne machen, weil ich jedes Training mit deutlich mehr Power angehen kann. Außerdem ist das Produkterlebnis, also wie es riecht, wie es einzieht, wie die Haut sich danach anfhlt, einfach 10/10. Ich habe jetzt dreimal bestellt und immer kam das Produkt am nchsten Tag an. Weiter so, liebes feels.like Team :);1;5;5;5;Running;2024-05-30 07:14:00;02-1149
F-02-3274;Die Fße fhlen sich nach dem Lauf viel frischer an!;6;5;5;3;Running;2024-05-28 13:00:00;02-1045-1
F-02-3369;Ich bin total begeistert von diesen Sportgel .. kann es jedem Sportler weiterempfehlen !!;1;5;5;5;Bin Personaltrainerin;2024-05-28 10:01:00;02-1149
F-02-3263;Sehr effektiv;1;5;;4;;2024-05-28 07:06:00;02-1045-1
F-02-3173;Der Duft ist etwas gewöhnungsbedürftig, aber nicht unangenehm. Sehr ergiebig und lässt sich leicht auftragen.;1;5;4;5;;2024-05-24 07:19:00;02-1113-2
F-02-3102;Perfektes Gel. Super anzuwenden!;6;5;3;3;Running;2024-05-22 14:06:00;02-1149
F-02-2265;Es hat super geholfen nach dem lauf Training. ;3;5;4;4;Running;2024-05-21 15:10:00;02-1113-2
F-02-2996;Macht schnelle, ausgeruhte Beine!;3;5;5;4;Running;2024-05-15 17:59:00;02-1113-2
F-02-3029;Das Sportgel hat mir wirklich sehr gut über eine Reizung im Schulterbereich geholfen. ;5;5;5;5;Cross;"2024-05-15 14:31:33""";02-1149
;;;;;;;;
F-02-3014;Nach dem Sport die Waden mit feels.like massieren - eine Wohltat !;5;5;4;4;Running;2024-05-14 08:24:00;02-1113-2
F-02-3004;positiv überrascht über die Wirkung;6;5;5;4;LÃ¤ufer;2024-05-14 07:34:00;02-1149
;Hatte die Gelegenheit das Produkt auf der FIBO2024 zu testen. Wirkung ist auf jeden Fall gut, ein Stern Abzug wegen des verhltnismßig hohen Preises sowie einen Stern weil sich der Versand anscheinend wegen Produktionsschwierigkeiten nun schon 1,5 Wochen hinzieht (wie htte sich das wohl auf DHL Express ausgewirkt?), schade.;4;3;;;;2024-05-13 20:37:00;02-1113-2
F-02-2956;Sehr gut um Verspannungen und kleine Wehwehchen nach dem Sport zu lösen. ;4;5;4;4;Running;2024-05-11 10:35:00;02-1113-2
F-02-3056;Fühlt sich richtig gut an auf der Haut und spüre  wie es diem Muskel gut tut ;1;5;4;4;Running;2024-05-11 08:11:00;02-1113-2
F-02-2928;Eine Woche getestet - laut meiner Frau hat sich mein schnarchen deutlich reduziert. Geschmacklich, naja, etwas gewöhnungsbedürftig - Laveldel sticht nach meiner Meinung hervor. ;4;4;4;3;;2024-05-10 20:43:00;02-1045-1
F-02-2940;Ich habe das Sportgel ausprobiert und bin beeindruckt von seiner Wirkung. Das Gel zieht schnell ein und hinterlässt kein klebriges Gefühl, was besonders angenehm ist. Schon nach wenigen Anwendungen habe ich eine deutliche Erleichterung bei Muskelverspannungen und Schmerzen festgestellt. Es scheint auch bei der Erholung nach dem Sport effektiv zu unterstützen, was mir ermöglicht, intensiver und häufiger zu trainieren.;1;5;5;5;Training auf der FlÃ¤che;2024-05-10 07:07:00;02-1149
F-02-2941;Habe den Muscle Complex auf Anraten von Hendrik Pfeiffer gekauft und probiert. Hat mich total berzeugt. Konnte eine signifikant schnellere und bessere Regeneration nach meinem letzten Marathon feststellen. Auch nach harten Einheiten fallen die schweren Beine krzer und weniger ausgeprgt aus. Hatte ehrlich gesagt nicht mit so viel Effekt gerechnet, weshalb ich den Preis zuerst als hoch wahrgenommen habe. Diesen Eindruck muss ich revidieren! Ich bin ein großer Fan vom Muscle Complex geworden;3;5;5;5;Running;2024-05-08 19:13:00;02-1113-2
F-02-2859;;1;4;4;4;Rennrad;2024-05-08 10:51:00;02-1045-1
F-02-2871;Seit Wochen Probleme mit Oberschenkelmuskulatur....darunter  wird es deutlich besser;6;5;5;4;Running;2024-05-07 07:19:00;02-1113-2
;;;;;;;;
F-02-2774;;6;5;4;3;Running;2024-05-05 19:11:00;02-1113-2
F-02-2824;Leichte Anwendung - großer Erfolg bei Scherzreduzierung und Muskelentspannung.;5;5;5;5;;2024-05-03 09:12:00;02-1113-2
F-02-2567;;3;5;5;5;;2024-05-02 08:27:00;02-1113-2
F-02-2887;Super wirksam, super für die Regeneration..;2;5;5;4;Trailrunning;2024-05-02 08:10:00;02-1113-2
F-02-2887;Superâ¦!;2;5;5;4;Trailrunning;2024-05-02 08:10:00;02-1149
F-02-2763;"Grundsätzlich bin ich für cbd Produkte eh zu begeistern. Hier überzeugte mich  Final nicht nur die Zusammensetzung, sondern auch die Wirkungsweise. Sodass es zu einer 2. Bestellungen führte. Gefühlt behebt es kleinere Wehwehchen nachdem Lauftraining und belebt, auch nach meinem halbmarathon im Spreewald zuletzt. Preislich wäre noch Luft nach unten. Insgesamt bin ich echt angetan von eurem Produkt """;8;5;4;4;Running;2024-05-01 14:26:00;02-1113-2
F-02-2766;Lindert Belastungsschmerzen effektiv. Hoffe das ist nicht nur ein subjektives Empfinden. ;4;5;5;5;Running;2024-05-01 09:33:00;02-1113-2
F-02-2855;;3;4;3;4;;2024-05-01 07:43:00;02-1113-2
F-02-2733;Sehr gutes Produkt!;5;5;4;4;Trailrunning;2024-04-29 17:10:00;02-1113-2
F-02-2736;;2;5;5;5;Running;2024-04-27 07:25:00;02-1113-2
F-02-2767;Hallo zusammen, kein Zwicken, kein Muskelkater und keine schweren Beine bei langen Einheiten. Ein sehr angenehmer Duft begleitet mich während meinen Trainings. So einfach in der Anwendung und sehr ergiebig. Super Sache! Könnte mir das Training ohne Muscle complex nicht mehr vorstellen.;7;5;5;5;Running;2024-04-25 07:53:00;02-1045-1
F-02-2671;Die Wirkung ist zunächst positiv, lässt aber nach etwa zwei Stunden nach. Ich muss also wenigstens drei Mal am Tag einreiben. Mich interessiert jetzt vor allem, ob nach drei Wochen eine Langzeitwirkung einsetzt.;2;4;;;;2024-04-24 14:11:00;02-1149
F-02-2655;Angenehmes Gefühl nach dem Sport.;1;4;4;4;Running;2024-04-24 07:31:00;02-1113-2
F-02-2685;;2;4;4;3;Running;2024-04-24 07:14:00;02-1149
F-02-2628;Hat mit nach dem adac Marathon sehr geholfen;1;5;4;5;Running;2024-04-19 10:44:00;02-1113-2
F-02-2644;Tolle Konsistenz, schmiert nicht. Hilft super! Gehört zum Training dazu wie die gesunde Ernährung.;6;5;5;5;Running;2024-04-19 08:18:00;02-1149
;;;;;;;;
F-02-2629;Habe zunchst gezgert angesichts des Preises. Dann doch bestellt und bin positiv berrascht! Es hlt was es verspricht und ich habe tatschlich deutlich frischere Beine am nchsten Morgen! Untersttzt die Regeneration sprbar, gerade nach langen Lufen / grßeren Belastungen. Ich werde wieder bestellen...;4;5;5;4;Running;2024-04-19 07:53:00;02-1113-2
F-02-2615;Riecht gut, tut gut, pflegt gut. ;11;5;4;4;Running;2024-04-17 12:31:00;02-1045-1
F-02-2496;;6;5;;;Running;2024-04-10 07:14:00;02-1149
F-02-2441;Ich liebe dieses Produkt seid dem ersten Tag. Mega gut vor und nach dem Sport. ;6;5;5;5;Running;2024-04-04 08:24:00;02-1113-2
F-02-2398;"Das Produkt hat mich vollumfänglich überzeugt. Die vorgegebene Menge ist sehr ergiebig. Es entsteht kein fettiger Film und kein Glanz. Das Produkt zieht sehr schnell ein und riecht angenehm. Ich verspüre keine Wärme & Kälte und dennoch ist das ""Erlebnis"" sehr angenehm. Es hat mir bei Verspannungen und bei Shin Splints geholfen. Ich bilde mir eine ""verbesserte und schnellere"" Genesung ein. ";2;5;4;5;Hyrox;2024-04-02 09:22:00;02-1045-1
F-02-2386;Angenehmes Gefühl ;2;5;5;4;;2024-04-02 07:14:00;02-1045-1
F-02-2373;Angenehmer Geruch, zieht sehr sehr schnell ein und wirkt wie ein Wunder.;3;4;1;5;Running;2024-03-31 02:38:00;02-1045-1
F-02-2418;Alles gut;1;5;;;Running;2024-03-27 20:01:00;02-1113-2
F-02-2336;Mega! Überragend. Soooo schnell wirksam und wohltuend! ;8;5;5;5;Running;2024-03-26 19:57:00;02-1113-2
F-02-2339;"Tolles Produkt! Gerade bei ungewohnten Belastungen und unterschiedlichen Trainings am Tag unterstützt Muscle Complex die Regeneration und man kann auch am nächsten Tag wieder voll durchstarten. Kann ich weiter empfehlen.""";1;5;5;5;Running;2024-03-26 10:18:00;02-1045-1
F-02-2326;sehr angenehmes Gefühl nach dem Auftragen;1;5;5;4;Hyrox;2024-03-26 07:11:00;02-1113-2
F-02-2303;Eines der besten Produkte für mich. Hatte im December mit schmerzen im linken Schienbein und Wade zu kämpfen. Mir wurde dann feels.like empfohlen und was soll ich sagen, es ist seitdem nicht mehr wegzudenken und ich nutze es nach jeder Trainingseinheit.;4;5;5;5;Hyrox;2024-03-24 08:15:00;02-1149
F-02-2305;;2;5;5;5;;2024-03-22 08:48:00;02-1045-1
F-02-2307;;4;5;5;5;Running;2024-03-22 07:12:00;02-1045-1
F-02-2299;;1;4;4;4;;2024-03-21 10:44:00;02-1045-1
F-02-2296;Super ergiebig, lässt sich sehr leicht verteilen, die Erholung ist deutlich schneller und der Muskel sich entspannt an;6;5;5;5;CrossFit Hyrox;2024-03-20 08:11:00;02-1113-2
F-02-2268;Einfach perfekt für die Regeneration ð¥ð;2;5;5;5;Hyrox;2024-03-16 23:21:00;02-1113-2
F-02-2251;"Teste das Muskel Öl seit kurzem nach anstrengenden Laufeinheiten fr meine BeineSehr angenehme ViskositÃ¤t
Massiere die Beine /Waden  etwas damit
Zieht sofort ein und trÃ¤gt nicht auf
Ein paar Tropfen pro Bein reichen aus
Angenehmer Geruch
Mein subjektiver Eindruck ist Ã¤usserliche Luxuserholung fÃ¼r die Beine
Verfolge dies weiter";2;4;4;5;Triathlon;"2024-03-14 13:02:16""";02-1113-2
F-02-2220;Die Konsistenz ist super. Schmiert nicht an den Händen. Sehr ergiebig.Fühlt sich gut an nach dem Lauf.;6;4;4;5;Running;"2024-03-13 21:47:56""";02-1113-2
;Sobald ich merke, es macht sich der Muskelkater nur minimal bemerkbar, trage ich es auf. Meistens auch noch mal vor dem schlafengehen. Am nächsten Tag ist alles wieder easy. Schwöre auf dieses Produkt;2;5;;;;2024-03-13 18:22:00;02-1113-2
F-02-2195;Super Produkt. Mach HYROX und trainiere so 6-8x. Mit feels.like reduiziert sich die Regeneration merklich.  Habe deutlich seltener schwere Beine.;2;5;4;4;Hyrox;2024-03-11 16:54:00;02-1113-2
F-02-2211;;1;4;4;4;Running;2024-03-07 08:20:00;02-1113-2
F-02-2170; Muscle Complex lässt sich hervorragend auftragen und ist sehr ergiebig. Es lindert meine Arthrosebeschwerden und ich kann es nur weiterempfehlen .;1;5;5;5;Indoor Cycle;2024-02-29 12:34:00;02-1113-2
F-02-2169;Tolles Produkt!;3;5;4;4;;2024-02-28 07:10:00;02-1149
F-02-2161;Ich habe das Gel bei einer Sehnenscheidenentzündung benutzt und konnte nach der Anwendung schmerzfrei schlafen.;1;5;5;5;Osteopathin;2024-02-27 10:15:00;02-1113-2
F-02-2154;Kniebeschwerden schnell behobenð;2;5;5;5;Walken;2024-02-26 12:48:00;02-1113-2
F-02-2146;Ein wahres Zaubermittel, hilft schnell und anhaltend gegen Schmerzen! ;1;5;5;5;Bergsport;2024-02-22 07:16:00;02-1045-1
F-02-2137;"Super zufrieden. Muskelkater gibt es quasi nicht mehr und selbst die Heilung meiner Bänderdehnung ging viel schneller als erwartet. Nur zu empfehlen	 auch bei diesem Preis. """;2;5;5;5;Volleyball;2024-02-20 10:27:00;02-1149
F-02-2132;An fr sich gut und erfllt seinen Zweck, wie vergleichbare Gels/Öle. Aber die Inhaltsstoffe sind Centartikel.  Leider VIEL zu teuer. ;2;2;2;1;;2024-02-20 08:02:00;02-1113-2
F-02-2134;"Ich benutze Muscle Complex nach dem Sport für meine Muskulatur rund ums Knie sowie nach einem harten Hyrox Training für die Oberschenkel. Seit ich es nutze fÃ¼hlt es sich so an als ob die Muskelverspannungen am
nÃ¤chsten Tag weniger geworden sind.""";5;4;4;4;Hyrox;2024-02-20 07:11:00;02-1113-2
;;;;;;;;
F-02-2123;;1;5;5;3;Kugelstossen;2024-02-15 18:51:00;02-1113-2
F-02-2123;;1;4;5;3;Kugelstossen;2024-02-15 18:51:00;02-1149
F-02-2120;;2;5;5;5;Hyrox;2024-02-14 08:15:00;02-1113-2
F-02-2094;Game Changer! Habe meine Rückenschmerzen dadurch in den Griff bekommen und kann wieder trainieren. ;1;5;5;5;Triathlon;2024-02-05 20:47:00;02-1113-2
F-02-2092;Schwere Beine? Kein Problem, mit feels.like sind sie am nächsten Tag wieder frei. Ich bin ein absoluter Fan  davon und benutze es nach jeder Sporteinheit;3;5;5;4;Hyrox;2024-02-05 05:56:00;02-1113-2
F-02-2083;Produkt ist nie bei mir angekommen!!;2;1;;;;2024-02-01 08:20:00;02-1045-1
F-02-2069;"Das Produkt ist wirklich sehr gut, sehr ergiebig und beschleunigt die Regenration ungemein.Jederzeit wieder.""";2;5;5;5;Fitness;2024-01-26 08:19:00;02-1113-2
F-02-2067;"Ich nutze das Gel nach meinen Tenniseinheiten und Krafttrainings, die ich nach monatelanger Verletzungspause endlich wieder starten konnte.Ich habe vieles in der Zeit ausprobiert und hatte entsprechend geringe Erwartungenâ¦ aber das feels.like a comeback CBD* Muscle Complex-Gel hÃ¤lt	 was der Name verspricht! ";1;5;5;5;Fitness;2024-01-26 07:16:00;02-1113-2
F-02-2051;"Eine Empfehlung meiner Physiotherapeutin. Vorm zu Bett gehen das Knie einmassieren und der Morgen wird wunderbar!	Ich kanns nur empfehlen!""";3;5;5;5;Berg im Sommer;2024-01-24 10:09:00;02-1113-2
;;;;;;;;
F-02-2062;ein herrliches Gefühl nach dem Sport;8;5;5;5;Hyrox;2024-01-24 07:51:00;02-1113-2
F-02-2042;;3;5;4;4;Triathlon;2024-01-24 07:43:00;02-1113-2
F-02-2016;Hervorragende Wirkung, angenehm auf der Haut. Gehört fest zum Trainingstag dazu.;1;5;5;3;;2024-01-23 19:24:00;02-1113-2
;feels.like ist nicht mehr weg zu denken in meiner Trainingsroutine! Die Produkte helfen mir meine Leistungsfähigkeit auf das nächste Level zu bringen und verletzungsfrei zu bleiben! Danke, dass es euch gibt. ;2;5;;;;2024-01-23 14:22:00;02-1113-2
;;;;;;;;
F-02-2005;;1;5;5;5;Hyrox;2024-01-02 17:47:00;02-1113-2
F-02-1939;Das Sportgel zeigt sofort seine Wirkung und die Muskeln fühlen sich entspannt an. Sehr empfehlenswert ;1;5;5;5;;2024-01-02 16:35:00;02-1149
F-02-1902;"Brachte nicht die erhoffte Muskelentspannung.Habe außerdem davon an einer viel einmassieren Stelle eine starke Hautreizung bekommen.""";1;3;3;5;Running;2024-01-02 14:21:00;02-1149
;;;;;;;;
;;;;;;;;
;;;;;;;;
F-02-1897;Echt klasse, nehme es mehrfach täglich. Die Regeneration nach dem Sport ist einfach super.;5;5;5;5;Tennis;2023-12-17 09:33:00;02-1149
F-02-1958;;8;5;5;5;;2023-12-13 12:54:00;02-1113-2
;;;;;;;;
;;;;;;;;
;;;;;;;;
123;Ich war zuerst stutzig, hab mich jedoch von den angegebenen Argumenten der Sportler überzeugen lassen. Jetzt bin ich froh, dass ich es ausprobiert habe. Bereits bei der ersten Anwendung spürt man den deutlichen Unterschied;0;5;5;5;Running;2023-12-07 13:24:00;02-1113-2
F-02-1849;Das Sportgel tut einfach gut - vor allem nach intensiven Belastungen. Es hilft mindestens subjektiv sich schneller zu generieren.;3;5;4;4;Triathlon;2023-11-14 10:07:00;02-1113-2
F-02-1851;Sehr gutes Produkt mit angenehmen Geruch, sehr ergiebig ;3;5;5;5;Fitness;2023-11-07 07:08:00;02-1113-2
;;;;;;;;
F-02-1829;"Das Sportgel lässt sich leicht auf der Haut auftragen und verteilen, es ist angenehm im Geruch und zieht gut ein. Die Lieferung könnte etwas schneller gehen. aber eine Woche Lieferzeit finde ich nicht mehr zeitgerecht.Der Preis ist recht hoch.""";1;4;4;4;Triathlon;2023-10-30 07:36:00;02-1149
F-02-1805;Das Gel bewirkt wirklich wunder. Ich nutze es nach den Laufeinheiten für die Wadenmuskeln und die Knie und die Regeneration ist einfach wunderbar.;9;5;5;5;Running;2023-10-21 11:59:00;02-1113-2
F-02-1805;Tolles Gel. Ich nutze es für Schmerzen an meinem Arm am Ellenbogen udn es hilft sehr. ;9;5;5;5;Running;2023-10-21 11:59:00;02-1149
F-02-1797;Das beste Sportgel, was wir je hatten. Die Wirkung, die nur ein Tropfen hervorruft, ist wirklich bemerkenswert. Wir können es definitiv weiter empfehlen. ;8;5;5;5;Triathlon;2023-10-17 07:13:00;02-1113-2
F-02-1772;Lässt sich sehr gut auftragen, ist trotz der kleinen Menge sehr ergiebig und vor allem es wirkt. :-) ;2;5;5;5;Triathlon;2023-10-04 08:51:00;02-1113-2
F-02-1738;"Einfach klasse, es hat sich innerhalb von Minuten ein angenehmes Gefühl eingestellt. Hat richtig gut gewirkt nach dem Laufen!""";1;5;5;5;Fitness;2023-09-22 11:13:00;02-1113-2
F-02-1714;"Eine super Salbe die bei schmerzen hilft. Ich kann sie nur weiter empfehlen "" ";1;5;5;5;Kraftsport;2023-09-07 09:23:00;02-1113-2
F-02-1674;Wahrscheinlich war ich genauso skeptisch wie viele andere auch... EIn Tropfen und in ein paar Minuten merk man... und es war so.... Selbst meine Frau, die seit Jahren unter Verspannungen im Schulterbereich leidet, ist total begeistert. Sicher nicht günstig.... aber hilft, wenn es mal klemmt,;1;5;5;5;Rennrad;2023-08-29 20:32:00;02-1113-2
F-02-1667;Das Sportgel linderte meine Verspannungen im Nacken- Schulterbereich. Am Anfang habe ich das Gel morgens und abends verwendet, später deutlich weniger. Angenehme Konsistenz und Duft.;6;5;5;5;Triathlon;2023-08-17 20:16:00;02-1113-2
F-02-1666;;6;5;5;5;;2023-08-17 20:12:00;02-1113-2
F-02-1659;"Mega Produkt. Vor allem nach einem harten Training oder Lauf super! Mein Muskelkater war deutlich weniger dadurch. Absolute Empfehlung! """;7;5;5;5;Hyrox;2023-08-15 12:30:00;02-1113-2
F-02-1648;Das Gel wurde  uns empfohlen.  Es ist zwar recht teuer, aber es wirkt. ;3;5;5;4;;2023-08-09 09:29:00;02-1149
F-02-1643;Hatte es in Roth von einem Mitarbeiter zum probieren bekommen und war sofort begeistert von der Aktivierung und den aromatischen Öldmpfen.;1;5;5;5;Triathlon;2023-08-08 18:32:00;02-1113-2
